#
# Events
ExpdPdxRptgSpecialismLimit_Title;Additional Specialisation Unlocked!;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Grandmaster_Desc;As the leader of the [Root.Society.GetName], I am able to use the resources of my society to further my own development.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Dragonborn_Desc;My status as a Dragonborn allows me to develop my skills beyond the limits of ordinary mortals.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Education_Desc;My legendary education allows me to develop my skills beyond the limits of ordinary mortals.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Grandmaster_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be retained for your lifetime, even if you stop being the leader of this society.);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Dragonborn_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be LOST if you somehow manage to lose the Dragonborn trait.);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Education_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be LOST if you somehow manage to lose your legendary education trait.);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_EvtOpt_Excellent;Excellent!;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_EvtOpt_Excellent_And_Cancel_Study;Excellent! And cancel my current specialisation study.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_EvtOptTTInfo_Potentially_Bugged_Specialisation_Study_tt;Your current specialisation study MIGHT be bugged (it's difficult to know for sure);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Cancel_Specialism_Study_With_Warning_tt;§g-§!\n§YCancel your current specialisation study§!, with §Gno penalty§!.\n- This option is available because your current specialisation study might be §Rbugged§! (it was not automatically cancelled after reaching max level).\n- If you independently noticed your new specialism slot and §Yrestarted studying within the last 1-2 years§!, then §Ythis warning is probably a false positive which can be safely ignored§!!\n- If you take this option and have an available specialisation slot, you can §Yimmediately§! restart studying a specialisation (via intrigue menu decision, in the Guild submenu).\n- If your specialisation study was NOT bugged after all and you restart immediately, you will NOT lose any progress.\n- If you do NOT choose this option but later come to believe that your specialism study may be bugged, you can reset it as follows: cancel studying (via the Guild submenu), wait for the cooldown to expire, and restart.;;;;;;;;;;;;;x
#
# Tooltips for scripted_triggers
expd_pdxrptg_this_character_can_have_extra_specialisations_3_tt;Can have §Y3 additional specialisations§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_extra_specialisations_2_tt;Can have §Y2 additional specialisations§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_extra_specialisations_1_tt;Can have §Y1 additional specialisation§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_ever_been_grandmaster_tt;Is (or was) the §YGrandmaster§! of a society;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_5_tt;Has §Y5§! maximum-level specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_4_tt;Has §Y4§! maximum-level specialisations;;;;;;;;;;;;;x
